WTMP,site,DateTimeStamp
12.36,hmi2,2/22/2018 7:31
12.44,hmi2,2/22/2018 8:01
12.46,hmi2,2/22/2018 8:16
12.44,hmi2,2/22/2018 8:31
12.47,hmi2,2/22/2018 8:46
12.61,hmi2,2/22/2018 9:16
12.57,hmi2,2/22/2018 9:31
12.38,hmi2,2/22/2018 9:46
12.48,hmi2,2/22/2018 10:01
12.65,hmi2,2/22/2018 10:31
12.7,hmi2,2/22/2018 10:46
12.77,hmi2,2/22/2018 11:01
12.77,hmi2,2/22/2018 11:16
12.78,hmi2,2/22/2018 11:46
12.75,hmi2,2/22/2018 12:01
12.74,hmi2,2/22/2018 12:16
12.72,hmi2,2/22/2018 12:31
12.62,hmi2,2/22/2018 13:01
12.44,hmi2,2/22/2018 13:16
12.32,hmi2,2/22/2018 13:31
12.24,hmi2,2/22/2018 13:46
12.2,hmi2,2/22/2018 14:16
12.2,hmi2,2/22/2018 14:31
12.2,hmi2,2/22/2018 14:46
12.19,hmi2,2/22/2018 15:01
12.42,hmi2,2/22/2018 15:31
12.41,hmi2,2/22/2018 15:46
12.39,hmi2,2/22/2018 16:01
12.4,hmi2,2/22/2018 16:16
12.52,hmi2,2/22/2018 16:46
12.59,hmi2,2/22/2018 17:01
12.76,hmi2,2/22/2018 17:16
12.71,hmi2,2/22/2018 17:31
12.7,hmi2,2/22/2018 18:01
12.68,hmi2,2/22/2018 18:16
12.77,hmi2,2/22/2018 18:31
12.88,hmi2,2/22/2018 18:46
12.85,hmi2,2/22/2018 19:16
12.87,hmi2,2/22/2018 19:31
13.01,hmi2,2/22/2018 19:46
13.04,hmi2,2/22/2018 20:01
13.03,hmi2,2/22/2018 20:31
13.02,hmi2,2/22/2018 20:46
13.04,hmi2,2/22/2018 21:01
13.01,hmi2,2/22/2018 21:16
13.01,hmi2,2/22/2018 21:46
13.03,hmi2,2/22/2018 22:01
13.02,hmi2,2/22/2018 22:16
12.97,hmi2,2/22/2018 22:31
12.85,hmi2,2/22/2018 23:01
12.79,hmi2,2/22/2018 23:16
12.78,hmi2,2/22/2018 23:31
12.76,hmi2,2/22/2018 23:46
12.74,hmi2,2/23/2018 0:01
12.1,hmi2,2/23/2018 1:16
11.72,hmi2,2/23/2018 2:31
11.64,hmi2,2/23/2018 3:46
11.96,hmi2,2/23/2018 5:01
11.91,hmi2,2/23/2018 6:16
11.71,hmi2,2/23/2018 7:31
11.86,hmi2,2/23/2018 8:46
12.05,hmi2,2/23/2018 10:01
11.97,hmi2,2/23/2018 11:16
12.25,hmi2,2/23/2018 12:31
12.21,hmi2,2/23/2018 13:46
11.93,hmi2,2/23/2018 15:01
11.82,hmi2,2/23/2018 16:16
12.49,hmi2,2/23/2018 17:31
12.58,hmi2,2/23/2018 18:46
12.57,hmi2,2/23/2018 20:01
12.58,hmi2,2/23/2018 21:16
12.61,hmi2,2/23/2018 22:31
12.4,hmi2,2/23/2018 23:46
12.7,hmi2,2/23/2018 0:16
12.52,hmi2,2/23/2018 0:31
12.42,hmi2,2/23/2018 0:46
12.27,hmi2,2/23/2018 1:01
11.98,hmi2,2/23/2018 1:31
11.91,hmi2,2/23/2018 1:46
11.84,hmi2,2/23/2018 2:01
11.78,hmi2,2/23/2018 2:16
11.67,hmi2,2/23/2018 2:46
11.65,hmi2,2/23/2018 3:01
11.78,hmi2,2/23/2018 3:16
11.7,hmi2,2/23/2018 3:31
11.69,hmi2,2/23/2018 4:01
11.77,hmi2,2/23/2018 4:16
11.78,hmi2,2/23/2018 4:31
11.86,hmi2,2/23/2018 4:46
12.04,hmi2,2/23/2018 5:16
11.95,hmi2,2/23/2018 5:31
12.04,hmi2,2/23/2018 5:46
12.01,hmi2,2/23/2018 6:01
11.97,hmi2,2/23/2018 6:31
11.86,hmi2,2/23/2018 6:46
11.9,hmi2,2/23/2018 7:01
11.94,hmi2,2/23/2018 7:16
11.77,hmi2,2/23/2018 7:46
11.64,hmi2,2/23/2018 8:01
11.76,hmi2,2/23/2018 8:16
11.77,hmi2,2/23/2018 8:31
11.91,hmi2,2/23/2018 9:01
11.92,hmi2,2/23/2018 9:16
11.94,hmi2,2/23/2018 9:31
11.98,hmi2,2/23/2018 9:46
12.1,hmi2,2/23/2018 10:16
11.94,hmi2,2/23/2018 10:31
11.85,hmi2,2/23/2018 10:46
11.91,hmi2,2/23/2018 11:01
12.02,hmi2,2/23/2018 11:31
12.05,hmi2,2/23/2018 11:46
12.11,hmi2,2/23/2018 12:01
12.2,hmi2,2/23/2018 12:16
12.28,hmi2,2/23/2018 12:46
12.27,hmi2,2/23/2018 13:01
12.25,hmi2,2/23/2018 13:16
12.25,hmi2,2/23/2018 13:31
12.2,hmi2,2/23/2018 14:01
12.19,hmi2,2/23/2018 14:16
12.16,hmi2,2/23/2018 14:31
12.03,hmi2,2/23/2018 14:46
11.86,hmi2,2/23/2018 15:16
11.81,hmi2,2/23/2018 15:31
11.8,hmi2,2/23/2018 15:46
11.8,hmi2,2/23/2018 16:01
12.02,hmi2,2/23/2018 16:31
12.34,hmi2,2/23/2018 16:46
12.23,hmi2,2/23/2018 17:01
12.27,hmi2,2/23/2018 17:16
12.5,hmi2,2/23/2018 17:46
12.59,hmi2,2/23/2018 18:01
12.61,hmi2,2/23/2018 18:16
12.61,hmi2,2/23/2018 18:31
12.52,hmi2,2/23/2018 19:01
12.49,hmi2,2/23/2018 19:16
12.51,hmi2,2/23/2018 19:31
12.49,hmi2,2/23/2018 19:46
12.54,hmi2,2/23/2018 20:16
12.55,hmi2,2/23/2018 20:31
12.59,hmi2,2/23/2018 20:46
12.62,hmi2,2/23/2018 21:01
12.56,hmi2,2/23/2018 21:31
12.56,hmi2,2/23/2018 21:46
12.55,hmi2,2/23/2018 22:01
12.55,hmi2,2/23/2018 22:16
12.6,hmi2,2/23/2018 22:46
12.58,hmi2,2/23/2018 23:01
12.57,hmi2,2/23/2018 23:16
12.49,hmi2,2/23/2018 23:31
12.12,hmi2,2/24/2018 1:01
11.63,hmi2,2/24/2018 2:16
11.4,hmi2,2/24/2018 3:31
11.45,hmi2,2/24/2018 4:46
11.62,hmi2,2/24/2018 6:01
11.39,hmi2,2/24/2018 7:16
11.42,hmi2,2/24/2018 8:31
11.6,hmi2,2/24/2018 9:46
11.7,hmi2,2/24/2018 11:01
11.67,hmi2,2/24/2018 12:16
11.84,hmi2,2/24/2018 13:31
11.93,hmi2,2/24/2018 14:46
11.98,hmi2,2/24/2018 16:01
12.03,hmi2,2/24/2018 17:16
11.91,hmi2,2/24/2018 18:31
12.04,hmi2,2/24/2018 19:46
12.16,hmi2,2/24/2018 21:01
12.09,hmi2,2/24/2018 22:16
12.08,hmi2,2/24/2018 23:31
12.37,hmi2,2/24/2018 0:01
12.34,hmi2,2/24/2018 0:16
12.33,hmi2,2/24/2018 0:31
12.28,hmi2,2/24/2018 0:46
12.02,hmi2,2/24/2018 1:16
11.93,hmi2,2/24/2018 1:31
11.87,hmi2,2/24/2018 1:46
11.75,hmi2,2/24/2018 2:01
11.54,hmi2,2/24/2018 2:31
11.46,hmi2,2/24/2018 2:46
11.44,hmi2,2/24/2018 3:01
11.43,hmi2,2/24/2018 3:16
11.39,hmi2,2/24/2018 3:46
11.43,hmi2,2/24/2018 4:01
11.42,hmi2,2/24/2018 4:16
11.39,hmi2,2/24/2018 4:31
11.45,hmi2,2/24/2018 5:01
11.46,hmi2,2/24/2018 5:16
11.5,hmi2,2/24/2018 5:31
11.57,hmi2,2/24/2018 5:46
11.61,hmi2,2/24/2018 6:16
11.61,hmi2,2/24/2018 6:31
11.58,hmi2,2/24/2018 6:46
11.51,hmi2,2/24/2018 7:01
11.56,hmi2,2/24/2018 7:31
11.48,hmi2,2/24/2018 7:46
11.49,hmi2,2/24/2018 8:01
11.41,hmi2,2/24/2018 8:16
11.47,hmi2,2/24/2018 8:46
11.46,hmi2,2/24/2018 9:01
11.5,hmi2,2/24/2018 9:16
11.56,hmi2,2/24/2018 9:31
11.64,hmi2,2/24/2018 10:01
11.69,hmi2,2/24/2018 10:16
11.69,hmi2,2/24/2018 10:31
11.68,hmi2,2/24/2018 10:46
11.78,hmi2,2/24/2018 11:16
11.77,hmi2,2/24/2018 11:31
11.71,hmi2,2/24/2018 11:46
11.69,hmi2,2/24/2018 12:01
11.68,hmi2,2/24/2018 12:31
11.72,hmi2,2/24/2018 12:46
11.69,hmi2,2/24/2018 13:01
11.76,hmi2,2/24/2018 13:16
11.87,hmi2,2/24/2018 13:46
11.94,hmi2,2/24/2018 14:01
11.94,hmi2,2/24/2018 14:16
11.97,hmi2,2/24/2018 14:31
11.96,hmi2,2/24/2018 15:01
11.95,hmi2,2/24/2018 15:16
11.92,hmi2,2/24/2018 15:31
11.96,hmi2,2/24/2018 15:46
12.01,hmi2,2/24/2018 16:16
12.03,hmi2,2/24/2018 16:31
12.15,hmi2,2/24/2018 16:46
12.01,hmi2,2/24/2018 17:01
12.03,hmi2,2/24/2018 17:31
12.02,hmi2,2/24/2018 17:46
12.04,hmi2,2/24/2018 18:01
11.97,hmi2,2/24/2018 18:16
11.88,hmi2,2/24/2018 18:46
11.88,hmi2,2/24/2018 19:01
12.02,hmi2,2/24/2018 19:16
12.07,hmi2,2/24/2018 19:31
12.07,hmi2,2/24/2018 20:01
12.06,hmi2,2/24/2018 20:16
11.99,hmi2,2/24/2018 20:31
12.08,hmi2,2/24/2018 20:46
12.19,hmi2,2/24/2018 21:16
12.24,hmi2,2/24/2018 21:31
12.22,hmi2,2/24/2018 21:46
12.16,hmi2,2/24/2018 22:01
12.09,hmi2,2/24/2018 22:31
12.05,hmi2,2/24/2018 22:46
12.04,hmi2,2/24/2018 23:01
12.06,hmi2,2/24/2018 23:16
12.08,hmi2,2/24/2018 23:46
12.01,hmi2,2/25/2018 0:46
11.83,hmi2,2/25/2018 2:01
11.47,hmi2,2/25/2018 3:16
11.34,hmi2,2/25/2018 4:31
11.49,hmi2,2/25/2018 5:46
11.49,hmi2,2/25/2018 7:01
11.57,hmi2,2/25/2018 8:16
11.72,hmi2,2/25/2018 9:31
12.01,hmi2,2/25/2018 10:46
11.88,hmi2,2/25/2018 12:01
11.85,hmi2,2/25/2018 13:16
11.87,hmi2,2/25/2018 14:31
11.87,hmi2,2/25/2018 15:46
11.8,hmi2,2/25/2018 17:01
11.77,hmi2,2/25/2018 18:16
11.74,hmi2,2/25/2018 19:31
11.87,hmi2,2/25/2018 20:46
11.87,hmi2,2/25/2018 22:01
11.93,hmi2,2/25/2018 23:16
12.1,hmi2,2/25/2018 0:01
12.11,hmi2,2/25/2018 0:16
12.09,hmi2,2/25/2018 0:31
11.97,hmi2,2/25/2018 1:01
11.95,hmi2,2/25/2018 1:16
11.92,hmi2,2/25/2018 1:31
11.88,hmi2,2/25/2018 1:46
11.76,hmi2,2/25/2018 2:16
11.73,hmi2,2/25/2018 2:31
11.64,hmi2,2/25/2018 2:46
11.51,hmi2,2/25/2018 3:01
11.42,hmi2,2/25/2018 3:31
11.4,hmi2,2/25/2018 3:46
11.39,hmi2,2/25/2018 4:01
11.36,hmi2,2/25/2018 4:16
11.38,hmi2,2/25/2018 4:46
11.35,hmi2,2/25/2018 5:01
11.34,hmi2,2/25/2018 5:16
11.35,hmi2,2/25/2018 5:31
11.42,hmi2,2/25/2018 6:01
11.42,hmi2,2/25/2018 6:16
11.45,hmi2,2/25/2018 6:31
11.46,hmi2,2/25/2018 6:46
11.43,hmi2,2/25/2018 7:16
11.46,hmi2,2/25/2018 7:31
11.41,hmi2,2/25/2018 7:46
11.43,hmi2,2/25/2018 8:01
11.51,hmi2,2/25/2018 8:31
11.56,hmi2,2/25/2018 8:46
11.54,hmi2,2/25/2018 9:01
11.65,hmi2,2/25/2018 9:16
11.8,hmi2,2/25/2018 9:46
11.87,hmi2,2/25/2018 10:01
11.96,hmi2,2/25/2018 10:16
11.96,hmi2,2/25/2018 10:31
12.05,hmi2,2/25/2018 11:01
12.11,hmi2,2/25/2018 11:16
12.04,hmi2,2/25/2018 11:31
11.99,hmi2,2/25/2018 11:46
11.91,hmi2,2/25/2018 12:16
11.91,hmi2,2/25/2018 12:31
11.89,hmi2,2/25/2018 12:46
11.87,hmi2,2/25/2018 13:01
11.82,hmi2,2/25/2018 13:31
11.82,hmi2,2/25/2018 13:46
11.77,hmi2,2/25/2018 14:01
11.78,hmi2,2/25/2018 14:16
11.85,hmi2,2/25/2018 14:46
11.81,hmi2,2/25/2018 15:01
11.81,hmi2,2/25/2018 15:16
11.82,hmi2,2/25/2018 15:31
11.86,hmi2,2/25/2018 16:01
11.89,hmi2,2/25/2018 16:16
11.82,hmi2,2/25/2018 16:31
11.81,hmi2,2/25/2018 16:46
11.77,hmi2,2/25/2018 17:16
11.77,hmi2,2/25/2018 17:31
11.76,hmi2,2/25/2018 17:46
11.76,hmi2,2/25/2018 18:01
11.76,hmi2,2/25/2018 18:31
11.75,hmi2,2/25/2018 18:46
11.77,hmi2,2/25/2018 19:01
11.75,hmi2,2/25/2018 19:16
11.75,hmi2,2/25/2018 19:46
11.74,hmi2,2/25/2018 20:01
11.74,hmi2,2/25/2018 20:16
11.82,hmi2,2/25/2018 20:31
11.83,hmi2,2/25/2018 21:01
11.85,hmi2,2/25/2018 21:16
11.83,hmi2,2/25/2018 21:31
11.88,hmi2,2/25/2018 21:46
11.87,hmi2,2/25/2018 22:16
11.85,hmi2,2/25/2018 22:31
11.89,hmi2,2/25/2018 22:46
11.9,hmi2,2/25/2018 23:01
11.86,hmi2,2/25/2018 23:31
11.88,hmi2,2/25/2018 23:46
11.91,hmi2,2/26/2018 0:31
11.87,hmi2,2/26/2018 1:46
11.71,hmi2,2/26/2018 3:01
11.59,hmi2,2/26/2018 4:16
11.48,hmi2,2/26/2018 5:31
11.53,hmi2,2/26/2018 6:46
11.57,hmi2,2/26/2018 8:01
11.71,hmi2,2/26/2018 9:16
12.12,hmi2,2/26/2018 10:31
12.44,hmi2,2/26/2018 11:46
12.35,hmi2,2/26/2018 13:01
12.21,hmi2,2/26/2018 14:16
12.09,hmi2,2/26/2018 15:31
11.85,hmi2,2/26/2018 16:46
11.75,hmi2,2/26/2018 18:01
11.73,hmi2,2/26/2018 19:16
11.73,hmi2,2/26/2018 20:31
11.88,hmi2,2/26/2018 21:46
11.89,hmi2,2/26/2018 23:01
11.89,hmi2,2/26/2018 0:01
11.89,hmi2,2/26/2018 0:16
11.91,hmi2,2/26/2018 0:46
11.91,hmi2,2/26/2018 1:01
11.91,hmi2,2/26/2018 1:16
11.9,hmi2,2/26/2018 1:31
11.82,hmi2,2/26/2018 2:01
11.8,hmi2,2/26/2018 2:16
11.75,hmi2,2/26/2018 2:31
11.72,hmi2,2/26/2018 2:46
11.68,hmi2,2/26/2018 3:16
11.68,hmi2,2/26/2018 3:31
11.63,hmi2,2/26/2018 3:46
11.61,hmi2,2/26/2018 4:01
11.57,hmi2,2/26/2018 4:31
11.54,hmi2,2/26/2018 4:46
11.5,hmi2,2/26/2018 5:01
11.49,hmi2,2/26/2018 5:16
11.5,hmi2,2/26/2018 5:46
11.49,hmi2,2/26/2018 6:01
11.48,hmi2,2/26/2018 6:16
11.45,hmi2,2/26/2018 6:31
11.46,hmi2,2/26/2018 7:01
11.44,hmi2,2/26/2018 7:16
11.51,hmi2,2/26/2018 7:31
11.56,hmi2,2/26/2018 7:46
11.59,hmi2,2/26/2018 8:16
11.61,hmi2,2/26/2018 8:31
11.65,hmi2,2/26/2018 8:46
11.68,hmi2,2/26/2018 9:01
11.78,hmi2,2/26/2018 9:31
11.85,hmi2,2/26/2018 9:46
12.03,hmi2,2/26/2018 10:01
12.04,hmi2,2/26/2018 10:16
12.19,hmi2,2/26/2018 10:46
12.32,hmi2,2/26/2018 11:01
12.42,hmi2,2/26/2018 11:16
12.46,hmi2,2/26/2018 11:31
12.4,hmi2,2/26/2018 12:01
12.41,hmi2,2/26/2018 12:16
12.53,hmi2,2/26/2018 12:31
12.4,hmi2,2/26/2018 12:46
12.26,hmi2,2/26/2018 13:16
12.27,hmi2,2/26/2018 13:31
12.26,hmi2,2/26/2018 13:46
12.23,hmi2,2/26/2018 14:01
12.21,hmi2,2/26/2018 14:31
12.16,hmi2,2/26/2018 14:46
12.11,hmi2,2/26/2018 15:01
12.12,hmi2,2/26/2018 15:16
12.07,hmi2,2/26/2018 15:46
12.05,hmi2,2/26/2018 16:01
11.93,hmi2,2/26/2018 16:16
11.86,hmi2,2/26/2018 16:31
11.85,hmi2,2/26/2018 17:01
11.83,hmi2,2/26/2018 17:16
11.8,hmi2,2/26/2018 17:31
11.77,hmi2,2/26/2018 17:46
11.76,hmi2,2/26/2018 18:16
11.75,hmi2,2/26/2018 18:31
11.73,hmi2,2/26/2018 18:46
11.73,hmi2,2/26/2018 19:01
11.76,hmi2,2/26/2018 19:31
11.73,hmi2,2/26/2018 19:46
11.73,hmi2,2/26/2018 20:01
11.73,hmi2,2/26/2018 20:16
11.74,hmi2,2/26/2018 20:46
11.75,hmi2,2/26/2018 21:01
11.8,hmi2,2/26/2018 21:16
11.86,hmi2,2/26/2018 21:31
11.87,hmi2,2/26/2018 22:01
11.88,hmi2,2/26/2018 22:16
11.89,hmi2,2/26/2018 22:31
11.85,hmi2,2/26/2018 22:46
11.92,hmi2,2/26/2018 23:16
11.95,hmi2,2/26/2018 23:31
11.94,hmi2,2/26/2018 23:46
11.92,hmi2,2/27/2018 0:16
11.93,hmi2,2/27/2018 1:31
11.84,hmi2,2/27/2018 2:46
11.67,hmi2,2/27/2018 4:01
11.57,hmi2,2/27/2018 5:16
11.44,hmi2,2/27/2018 6:31
11.52,hmi2,2/27/2018 7:46
11.65,hmi2,2/27/2018 9:01
11.87,hmi2,2/27/2018 10:16
12.38,hmi2,2/27/2018 11:31
12.97,hmi2,2/27/2018 12:46
12.98,hmi2,2/27/2018 14:01
12.74,hmi2,2/27/2018 15:16
12.43,hmi2,2/27/2018 16:31
12.02,hmi2,2/27/2018 17:46
11.95,hmi2,2/27/2018 19:01
11.85,hmi2,2/27/2018 20:16
11.91,hmi2,2/27/2018 21:31
11.85,hmi2,2/27/2018 22:46
11.91,hmi2,2/27/2018 0:01
11.97,hmi2,2/27/2018 0:31
11.96,hmi2,2/27/2018 0:46
11.92,hmi2,2/27/2018 1:01
11.92,hmi2,2/27/2018 1:16
11.94,hmi2,2/27/2018 1:46
11.93,hmi2,2/27/2018 2:01
11.92,hmi2,2/27/2018 2:16
11.87,hmi2,2/27/2018 2:31
11.8,hmi2,2/27/2018 3:01
11.76,hmi2,2/27/2018 3:16
11.73,hmi2,2/27/2018 3:31
11.7,hmi2,2/27/2018 3:46
11.65,hmi2,2/27/2018 4:16
11.63,hmi2,2/27/2018 4:31
11.61,hmi2,2/27/2018 4:46
11.6,hmi2,2/27/2018 5:01
11.54,hmi2,2/27/2018 5:31
11.51,hmi2,2/27/2018 5:46
11.47,hmi2,2/27/2018 6:01
11.45,hmi2,2/27/2018 6:16
11.47,hmi2,2/27/2018 6:46
11.43,hmi2,2/27/2018 7:01
11.44,hmi2,2/27/2018 7:16
11.47,hmi2,2/27/2018 7:31
11.52,hmi2,2/27/2018 8:01
11.52,hmi2,2/27/2018 8:16
11.55,hmi2,2/27/2018 8:31
11.58,hmi2,2/27/2018 8:46
11.72,hmi2,2/27/2018 9:16
11.76,hmi2,2/27/2018 9:31
11.82,hmi2,2/27/2018 9:46
11.86,hmi2,2/27/2018 10:01
11.93,hmi2,2/27/2018 10:31
12.01,hmi2,2/27/2018 10:46
12.2,hmi2,2/27/2018 11:01
12.19,hmi2,2/27/2018 11:16
12.49,hmi2,2/27/2018 11:46
12.48,hmi2,2/27/2018 12:01
12.7,hmi2,2/27/2018 12:16
12.8,hmi2,2/27/2018 12:31
12.95,hmi2,2/27/2018 13:01
12.91,hmi2,2/27/2018 13:16
12.84,hmi2,2/27/2018 13:31
12.91,hmi2,2/27/2018 13:46
12.73,hmi2,2/27/2018 14:16
12.75,hmi2,2/27/2018 14:31
12.76,hmi2,2/27/2018 14:46
12.69,hmi2,2/27/2018 15:01
12.8,hmi2,2/27/2018 15:31
12.72,hmi2,2/27/2018 15:46
12.67,hmi2,2/27/2018 16:01
12.63,hmi2,2/27/2018 16:16
12.43,hmi2,2/27/2018 16:46
12.57,hmi2,2/27/2018 17:01
12.33,hmi2,2/27/2018 17:16
12.08,hmi2,2/27/2018 17:31
12.03,hmi2,2/27/2018 18:01
12.02,hmi2,2/27/2018 18:16
11.98,hmi2,2/27/2018 18:31
11.93,hmi2,2/27/2018 18:46
11.94,hmi2,2/27/2018 19:16
11.89,hmi2,2/27/2018 19:31
11.87,hmi2,2/27/2018 19:46
11.86,hmi2,2/27/2018 20:01
11.85,hmi2,2/27/2018 20:31
11.92,hmi2,2/27/2018 20:46
11.86,hmi2,2/27/2018 21:01
11.85,hmi2,2/27/2018 21:16
11.91,hmi2,2/27/2018 21:46
11.95,hmi2,2/27/2018 22:01
11.95,hmi2,2/27/2018 22:16
11.93,hmi2,2/27/2018 22:31
11.92,hmi2,2/27/2018 23:01
11.9,hmi2,2/27/2018 23:16
11.96,hmi2,2/27/2018 23:31
11.95,hmi2,2/27/2018 23:46
12.06,hmi2,2/28/2018 0:01
12.2,hmi2,2/28/2018 1:16
12.07,hmi2,2/28/2018 2:31
11.97,hmi2,2/28/2018 3:46
11.74,hmi2,2/28/2018 5:01
11.56,hmi2,2/28/2018 6:16
11.36,hmi2,2/28/2018 7:31
11.57,hmi2,2/28/2018 8:46
11.82,hmi2,2/28/2018 10:01
12.3,hmi2,2/28/2018 11:16
12.87,hmi2,2/28/2018 12:31
13.57,hmi2,2/28/2018 13:46
13.29,hmi2,2/28/2018 15:01
13.21,hmi2,2/28/2018 16:16
12.9,hmi2,2/28/2018 17:31
12.42,hmi2,2/28/2018 18:46
12.16,hmi2,2/28/2018 20:01
11.98,hmi2,2/28/2018 21:16
12.14,hmi2,2/28/2018 22:31
12.02,hmi2,2/28/2018 23:46
12.01,hmi2,2/28/2018 0:16
12.01,hmi2,2/28/2018 0:31
12.14,hmi2,2/28/2018 0:46
12.13,hmi2,2/28/2018 1:01
12.13,hmi2,2/28/2018 1:31
12.12,hmi2,2/28/2018 1:46
12.16,hmi2,2/28/2018 2:01
12.06,hmi2,2/28/2018 2:16
12.04,hmi2,2/28/2018 2:46
12.03,hmi2,2/28/2018 3:01
12.02,hmi2,2/28/2018 3:16
12.01,hmi2,2/28/2018 3:31
11.89,hmi2,2/28/2018 4:01
11.83,hmi2,2/28/2018 4:16
11.84,hmi2,2/28/2018 4:31
11.8,hmi2,2/28/2018 4:46
11.7,hmi2,2/28/2018 5:16
11.68,hmi2,2/28/2018 5:31
11.65,hmi2,2/28/2018 5:46
11.63,hmi2,2/28/2018 6:01
11.52,hmi2,2/28/2018 6:31
11.47,hmi2,2/28/2018 6:46
11.44,hmi2,2/28/2018 7:01
11.39,hmi2,2/28/2018 7:16
11.35,hmi2,2/28/2018 7:46
11.37,hmi2,2/28/2018 8:01
11.33,hmi2,2/28/2018 8:16
11.4,hmi2,2/28/2018 8:31
11.64,hmi2,2/28/2018 9:01
11.67,hmi2,2/28/2018 9:16
11.6,hmi2,2/28/2018 9:31
11.79,hmi2,2/28/2018 9:46
11.7,hmi2,2/28/2018 10:16
12,hmi2,2/28/2018 10:31
12.05,hmi2,2/28/2018 10:46
12.16,hmi2,2/28/2018 11:01
12.28,hmi2,2/28/2018 11:31
12.4,hmi2,2/28/2018 11:46
12.69,hmi2,2/28/2018 12:01
12.69,hmi2,2/28/2018 12:16
12.92,hmi2,2/28/2018 12:46
13.1,hmi2,2/28/2018 13:01
13.28,hmi2,2/28/2018 13:16
13.49,hmi2,2/28/2018 13:31
13.6,hmi2,2/28/2018 14:01
13.55,hmi2,2/28/2018 14:16
13.47,hmi2,2/28/2018 14:31
13.75,hmi2,2/28/2018 14:46
13.26,hmi2,2/28/2018 15:16
13.19,hmi2,2/28/2018 15:31
13.2,hmi2,2/28/2018 15:46
13.13,hmi2,2/28/2018 16:01
13.15,hmi2,2/28/2018 16:31
13.07,hmi2,2/28/2018 16:46
13.06,hmi2,2/28/2018 17:01
12.97,hmi2,2/28/2018 17:16
12.81,hmi2,2/28/2018 17:46
12.78,hmi2,2/28/2018 18:01
12.68,hmi2,2/28/2018 18:16
12.53,hmi2,2/28/2018 18:31
12.37,hmi2,2/28/2018 19:01
12.33,hmi2,2/28/2018 19:16
12.25,hmi2,2/28/2018 19:31
12.19,hmi2,2/28/2018 19:46
12.13,hmi2,2/28/2018 20:16
12.08,hmi2,2/28/2018 20:31
12.05,hmi2,2/28/2018 20:46
12.02,hmi2,2/28/2018 21:01
11.94,hmi2,2/28/2018 21:31
11.98,hmi2,2/28/2018 21:46
11.94,hmi2,2/28/2018 22:01
11.93,hmi2,2/28/2018 22:16
12.09,hmi2,2/28/2018 22:46
12.1,hmi2,2/28/2018 23:01
12.01,hmi2,2/28/2018 23:16
11.96,hmi2,2/28/2018 23:31
12.26,hmi2,3/1/2018 1:01
12.28,hmi2,3/1/2018 2:16
12.19,hmi2,3/1/2018 3:31
12.14,hmi2,3/1/2018 4:46
11.89,hmi2,3/1/2018 6:01
11.64,hmi2,3/1/2018 7:16
11.32,hmi2,3/1/2018 8:31
11.72,hmi2,3/1/2018 9:46
12.12,hmi2,3/1/2018 11:01
12.67,hmi2,3/1/2018 12:16
12.93,hmi2,3/1/2018 13:31
13.31,hmi2,3/1/2018 14:46
13.22,hmi2,3/1/2018 16:01
13.17,hmi2,3/1/2018 17:16
12.9,hmi2,3/1/2018 18:31
12.39,hmi2,3/1/2018 19:46
12.06,hmi2,3/1/2018 21:01
11.75,hmi2,3/1/2018 22:16
12.1,hmi2,3/1/2018 23:31
12.01,hmi2,3/1/2018 0:01
12.1,hmi2,3/1/2018 0:16
12.02,hmi2,3/1/2018 0:31
12,hmi2,3/1/2018 0:46
12.25,hmi2,3/1/2018 1:16
12.33,hmi2,3/1/2018 1:31
12.17,hmi2,3/1/2018 1:46
12.27,hmi2,3/1/2018 2:01
12.37,hmi2,3/1/2018 2:31
12.29,hmi2,3/1/2018 2:46
12.24,hmi2,3/1/2018 3:01
12.17,hmi2,3/1/2018 3:16
12.19,hmi2,3/1/2018 3:46
12.18,hmi2,3/1/2018 4:01
12.14,hmi2,3/1/2018 4:16
12.13,hmi2,3/1/2018 4:31
12.12,hmi2,3/1/2018 5:01
11.99,hmi2,3/1/2018 5:16
11.96,hmi2,3/1/2018 5:31
11.93,hmi2,3/1/2018 5:46
11.87,hmi2,3/1/2018 6:16
11.83,hmi2,3/1/2018 6:31
11.76,hmi2,3/1/2018 6:46
11.71,hmi2,3/1/2018 7:01
11.6,hmi2,3/1/2018 7:31
11.52,hmi2,3/1/2018 7:46
11.41,hmi2,3/1/2018 8:01
11.36,hmi2,3/1/2018 8:16
11.3,hmi2,3/1/2018 8:46
11.39,hmi2,3/1/2018 9:01
11.32,hmi2,3/1/2018 9:16
11.6,hmi2,3/1/2018 9:31
11.85,hmi2,3/1/2018 10:01
11.89,hmi2,3/1/2018 10:16
11.76,hmi2,3/1/2018 10:31
12.1,hmi2,3/1/2018 10:46
12.24,hmi2,3/1/2018 11:16
12.31,hmi2,3/1/2018 11:31
12.38,hmi2,3/1/2018 11:46
12.51,hmi2,3/1/2018 12:01
12.88,hmi2,3/1/2018 12:31
12.92,hmi2,3/1/2018 12:46
12.96,hmi2,3/1/2018 13:01
12.94,hmi2,3/1/2018 13:16
12.98,hmi2,3/1/2018 13:46
13.09,hmi2,3/1/2018 14:01
13.4,hmi2,3/1/2018 14:16
13.42,hmi2,3/1/2018 14:31
13.34,hmi2,3/1/2018 15:01
13.31,hmi2,3/1/2018 15:16
13.31,hmi2,3/1/2018 15:31
